id,wholeName
5498,Centrum obrannej technológie a vedeckého výskumu
5503,Vzdelávací výskumný inštitút Moassese Amozeh Va Tahgiaghati
5511,Centre de recherche sur les sciences et les technologies de la défense
5512,Centro de Investigação no domínio da Ciência e da Tecnologia da Defesa
5513,d'Institut d'enseignement pour la recherche/Moassese Amozeh Va Tahgiaghati
5515,"Instituto de Investigação, de Educação/ /Moassese Amozeh Va Tahgiaghati"
5525,Centro di ricerca sulle tecnologie e le scienze della difesa
5527,Védelmi Technológiai és Tudományos Kutatóközpont
6614,l-Istitut tar-Riċerka Edukattiva/Moassese Amozeh Va Tahgiaghati
6613,Ċentru tat-Teknoloġija tad-Difiża u r-Riċerka Xjentifika
8053,Κέντρο τεχνολογικής άμυνας και επιστημονικής έρευνας
8052,Vědecké výzkumné středisko obranných technologií
8056,Aizsardzības tehnoloģiju un zinātnes un pētniecības centrs
8055,Centro di ricerca in scienza e tecnologia della difesa
8054,Centre de recherche en science et technologie de la défense
5499,Závod námořního průmyslu
5446,Marine Industries
5480,Industrias Marítimas
5486,Pomorska industrija
6701,Námorný priemysel
5514,Indústrias Marinhas
5526,Industrie nautiche
5519,Industries maritimes
6685,Industriji Marittimi
5501,Skupina speciálního průmyslu
5517,Grupo das Indústrias Especiais
5529,Gruppo industrie speciali
5521,Groupe des industries spéciales
6699,Grupo de Indústrias Especiais
5491,Skupina za specialno industrijo
6706,Pracoval na technikách pohonu na účely iránskeho programu balistických striel
6691,Grupp ta' Industriji Speċjali
5450,Special Industries Group
5487,Grupo de Industrias Especiales
5471,Abdollah Solat Sana
15152,Abdallah al- Masri
5623,Abu Naim
5622,Abdullah Ragab
5621,Abu Al-Ward
5620,Salem Nor Eldin Amohamed Al-Dabski
5627,Ibn El Qaim
5626,Aly Soliman Massoud Abdul Sayed
5629,Adam
5628,Mohamed Osman
5996,Abou Mossaab Abdelouadoud
5995,Abdelmalek Droukdel
103218,Siraj Haqqani
103219,Serajuddin Haqani
103220,Siraj Haqani
103221,Saraj Haqani
103217,Sirajuddin Jallaloudine Haqqani
103222,Khalifa
5999,Sirajuddin Jallaloudine Haqqani
6000,Siraj Haqqani
6004,Khalifa
6003,Saraj Haqani
6002,Siraj Haqani
6001,Serajuddin Haqani
6129,Hamed bin 'Abdallah Al-'Ali
6126,Hamid Abdallah Ahmad Al-Ali
6127,Hamed Abdullah Al-Ali
6128,Hamed Al-'Ali
6809,Abu Salim
6133,Hamid Abdallah Ahmed Al-Ali
6132,Hamid bin Abdallah Ahmed Al-Ali
6131,Hamid 'Abdallah Ahmad Al-'Ali
6130,Hamid 'Abdallah Al-'Ali
6139,Jabir Al-Jalhami
6141,Abu Muhammad
6140,Abdul-Ghani
6138,Jabir 'Abdallah Jabir Ahmad Al-Jalamah
6137,Jabir Abdallah Jabir Ahmad Jalahmah
6136,Abu Muhammad Al-Jalahmah
6135,Jaber Al-Jalamah
6134,Jaber Abdallah Jaber Ahmad Al-Jalahmah
6142,Mubarak Mushakhas Sanad Mubarak Al-Bathali
6143,Mubarak Mishkhis Sanad Al-Bathali
6145,Mubarak Mishkhas Sanad Al-Bathali
6147,Mobarak Meshkhas Sanad Al-Bthaly
6146,Mubarak Mishkhas Sanad Al-Bazali
7732,Abu Abdulrahman
6148,Mubarak - Al-Bathali
6144,Mubarak Mishkhis Sanad Al-Badhali
6240,Abzar Boresh Kaveh Co.
6241,BK Co.
6273,Il-kumpaniji Barzagani Tejarat Tavanmad Saccal
6271,Společnosti Barzagani Tejarat Tavanmad Saccal
6270,Empresas Barzagani Tejarat Tavanmad Saccal
6242,Barzagani Tejarat Tavanmad Saccal companies
6272,Barzagani Tejarat Tavanmad Saccal vállalatok
6269,Дружества Barzagani Tejarat Tavanmad Saccal
6277,Spoločnosti Barzagani Tejarat Tavanmad Saccal
6276,Întreprinderile Barzagani Tejarat Tavanmad Saccal
6275,Empresas Barzagani Tejarat Tavanmad Saccal
6274,Spółki Barzagani Tejarat Tavanmad Saccal
6278,Družba Barzagani Tejarat Tavanmad Saccal
6245,E. X. Co.
6244,E. S. Co.
6243,Electro Sanam Company
6286,Spółka Electro Sanam
6285,Il-Kumpanija Electro Sanam
6287,Družba Electro Sanam Company
6284,Společnost Electro Sanam Company
6294,Grupa technologiczna Ettehad
6295,Grupul tehnic Ettehad
6290,Technická skupina Ettehad
6292,Ettehad műszaki csoport
6246,Ettehad Technical Group
6296,Skupina Ettehad Technical Group
6293,Grupp Tekniku Ettehad
6291,Groupe technique Ettehad
6301,Usines de machines de précision
6299,Průmyslový podnik na výrobu přesných obráběcích strojů
6300,Podnikový závod na výrobu přístrojů
6305,Zakłady Oprzyrządowania
6304,Przemysłowe Fabryki Maszyn Precyzyjnych
6303,Impjant ta’ Fabbriki ta’ Strumentazzjoni
6302,Fabbriki Industrijali ta’ Preċiżjoni (IFP) Makkinarju
6248,Instrumentation Factories Plant
6247,Industrial Factories of Precision (IFP) Machinery
6306,Družba Industrial Factories of Precision (IFP) Machinery
6250,Joza Industrial Co.
6311,L-industriji Metallurġiċi Khorasan
6313,Družba Khorasan Metallurgy Industries
6309,Industries métallurgiques du Khorasan
6251,Khorasan Metallurgy Industries
6310,Karajaus branduolinių tyrimų centras
6308,Podnik metalurgického průmyslu Khorasan
6312,Chorasańskie Zakłady Przemysłu Metalurgicznego
6314,Výrobní společnost Niru Battery
6316,Družba Niru Battery Manufacturing Company
6315,Przedsiębiorstwo wyrobu baterii Niru
6252,Niru Battery Manufacturing Company
6254,Safety Equipment Procurement
6325,Przedsiębiorstwo zaopatrzenia w wyposażenie ochronne
6326,Družba za zagotavljanje varnostne opreme
6255,SEP
6324,Nákup bezpečnostního vybavení
112818,Mohammad Islami
112816,Mohammed Islami
6257,Mohammad Eslami
112817,Mohamed Islami
6258,Mohammad Reza NAQDI
6802,Leopold Mujyambere
7002,Musenyeri
7003,Achille
7004,Frere Petrus Ibrahim
6493,Rajah Solaiman Movement
6494,Rajah Solaiman Islamic Movement
6495,Rajah Solaiman Revolutionary Movement
6497,Abdul Kareem Ayeras
6501,Isaac Jay Galang Perez
6500,Jimboy
6499,Ricky Ayeras
6496,Ricardo Perez Ayeras
6502,Abdul Mujib
6498,Abdul Karim Ayeras
6508,Manex
6509,Tito Art
6510,Dave
6511,Leo
6504,Ismael De Vera
6507,Ismail
6506,Ismael
6503,Pio Abogne De Vera
6505,Khalid
6512,Redendo Cain Dellosa
6522,Abubakar Abdillah
6521,Feliciano Semborio Delos Reyes (jr)
6523,Abdul Abdillah
6524,Ruben Pestano Lavilla (jr)
6525,Reuben Lavilla
6537,Junjun
6536,Eso
6535,So
6534,Omar Labella
6533,Omar Lavilla
6526,Sheik Omar
6527,Mile D Lavilla
6528,Reymund Lavilla
6529,Ramo Lavilla
6530,Mike de Lavilla
6531,Abdullah Muddaris
6532,Ali Omar
6539,Johnny Pareja
6543,Mighty
6542,Akmad
6538,Dinno Amor Rosalejos Pareja
6544,Rash
6540,Khalil Pareja
6541,Mohammad
6545,Hilarion Del Rosario Santos
114504,"Hilarion Del Rosario Santos, III (third)"
6547,Ahmed Islam
6548,Ahmad Islam Santos
6549,Abu Hamsa
6550,"Hilarion Santos, III (third)"
6551,Abu Abdullah Santos
6552,Faisal Santos
6553,Lakay
6554,Aki
6555,Aqi
6546,Akmad Santos
6557,Calib Trinidad
6561,Abu Khalil
6560,Abdukahlil
6556,Angelo Ramirez Trinidad
6562,Anis
6558,Kalib Trinidad
6559,Abdul Khalil
6578,Javad DARVISH-VAND
6579,Seyyed Mahdi FARAHI
6580,Mojtaba Haeri
6581,Ali HOSEYNITASH
6582,Mohammad Ali Jafari
6584,Ebrahim Mahmudzadeh
6585,Beik Mohammadlu
6586,Anis Naccache
6587,Mohammad NADERI
6588,Mostafa Mohammad Najjar
6589,Mohammad Shafi’i Rudsari
6590,Ali SHAMSHIRI
7392,Ahmad VAHIDI
6596,Organización geográfica de las fuerzas armadas
6597,Útvar ozbrojených sil pro geografii
6598,Organisation géographique des forces armées
6605,Asevoimien maantieteellinen organisaatio
6600,Organizzazjoni Ġeografika tal-Forzi Armati
6595,Географска организация на въоръжените сили
6602,Organizația geografică a forțelor armate
6603,Geografická organizácia ozbrojených síl
6604,Organizacija Armed Forces Geographical Organisation
6599,Organizzazione geografica delle forze armate
6594,Armed Forces Geographical Organisation
6601,Organização Geográfica das Forças Armadas
6615,Iran Electronics Industries
6618,Podjetje Iran Electronic Industries
6617,Iránsky elektronický priemysel
6616,Industriji Elettroniċi Iran
6619,IRGC Air Force
6634,IRGC:n ilmavoimat
6621,Fuerza Aérea de los Guardianes de la Revolución
6622,Vzdušné síly IRGC
6623,Αεροπο-ρική δύναμη IRGC
6624,Forces aériennes du Corps des gardiens de la révolution islamique
6625,Forza aerea dell'IRGC
6626,IRGC gaisa spēki
6627,Islamo revoliucijos gvardijos oro pajėgos
6628,Forza ta' l-Ajru IRGC
6629,IRGC-luchtmacht
6630,Siły lotnicze IRGC
6631,Força Aérea do IRGC
6632,Vzdušné sily IRGC
6633,Zračne sile IRGC
6620,Военновъздушни сили на Корпуса на гвардейците на иранската революция
6635,Khatem-ol Anbiya Construction Organisation
6638,Khatem-ol Anbiya statybos organizacija
6636,Строителна организация Khatem-ol Anbiya
6637,Stavební organizace Khatem-ol Anbiya
8071,KAA
6639,Organizzazzjoni ta' Kostruzzjoni Khatem-ol Anbiya
6641,Stavebná organizácia Khatem-ol Anbiya
6640,Khatem-ol Anbiya Organisatie van de bouwsector
8057,Khatam al-Anbiya Construction Headquarters
6651,Университет Malek Ashtar
6642,Malek Ashtar University
6652,Univerzita Maleka Aštara
6653,Malek Ashtar-Universität
6654,Πανεπιστήμιο Malek Ashtar
6655,Université Malek Ashtar
8058,Università Malek Ashtar
6656,Malek Ashtar universitetas
6657,Università Malek Ashtar
6658,Universidade Malek Ashtar
6659,Universitatea Malek Ashtar
6660,Univerzita Malek Ashtar
6661,Univerza za obrambno tehnologijo Malek Ashtar
6643,Mechanic Industries Group
6666,Skupina strojního průmyslu
6686,Grupp ta' Industriji Mekkaniċi
6696,Grupo das Indústrias Mecânicas
6702,Skupina mechanického priemyslu
6708,Skupina Mechanic Industries Group
6645,MODAFL
12531,Aizsardzības un bruņoto spēku loģistikas atbalsta ministrija
6670,Ministerium für Verteidigung und Logistik der Streitkräfte
6674,Ministère de la défense et du soutien logistique aux forces armées
6677,Ministero della difesa e del supporto logistico delle forze armate
6703,Ministerstvo obrany a logistiky ozbrojených síl
12490,Ministry Of Defense And Support For Armed Forces Logistics
12491,Ministry Of Defense For Armed Forces Logistics
12492,MODSAF
12517,ministère de la défense pour la logistique des forces armées
12518,Ministerium für Verteidigung und Unterstützung für die Logistik der Streitkräfte
12519,Ministerio de Defensa y Logística de las Fuerzas Armadas
12520,Ministerio de Defensa para la Logística de las Fuerzas Armadas
12524,Ministério da Defesa e Apoio à Logística das Forças Armadas
12525,Ministério da Defesa para a Logística das Forças Armadas
12526,Ministrstvo za obrambo in podporo logistiki oboroženih sil
12527,Ministerstvo obrany a podpory pre logistiku ozbrojených síl
12528,Ministerstvo obrany a podpory pro logistiku ozbrojených sil
12529,Gynybos ir ginkluotųjų pajėgtų logistinės paramos ministerija
12530,Gynybos ministerija ginkluotųjų pajėgų logistikai
6698,Centro de Exportações do Ministério da Defesa
6704,Ministerstvo pre vývoz obrannej logistiky
6688,Ministeru ta' l-Esportazzjoni tal-Loġistika għad-Difiża
6683,Gynybos logistikos eksporto ministerija
6681,Aizsardzības ministrijas loģistikas eksports
6663,Министерство по въпросите на износа на отбранителна логистика
6665,Exportaciones Logísticas del Ministerio de Defensa
6668,"Ministerstvo obrany, útvar logistiky a vývozu"
6671,Ministerium für die Ausfuhr von Verteidigungslogistik
6675,Ministère de l'exportation de logistique de la défense
6678,Servizio esportazioni del MODAFL
8060,Forsvarministeriets eksportafdeling
8059,Износ на логистика към Министерство на отбраната
8066,Exportný subjekt Ministerstva obrany a logistiky ozbrojených síl
8065,Il-Ministeru tal-Esportazzjoni tal-Loġistika tad-Difiża
8072,Ministry of Defense Logistics Export
8063,a védelmi célú logisztikáért és exportért felelős minisztérium
8062,Kaitselogistika ekspordi ministeerium
8061,Departamento de Exportaciones Logísticas del Ministerio de Defensa
8064,Ministero dell'esportazione della logistica della difesa
6694,Ministerstwo obrony logistyka eksportu
6710,"Ministrstvo za obrambo – logistika, izvoz"
6646,Ministry of Defence Logistics Export
6647,MODLEX
6712,Puolustusministeriön logistiikkavienti
6689,Manifattura ta' Makkinarju 3M Mizan
6648,3M Mizan Machinery Manufacturing
8073,Mizan Machinery Manufacturing
6705,Strojárne 3M Mizan
8067,3MG
6649,State Purchasing Organisation
6650,SPO
6669,Státní nákupní organizace
6673,Κρατικός οργανισμός αγορών
6676,Organisation des achats publics
6679,Organizzazione per le acquisizioni dello stato
6692,Organizzazzjoni ta' Akkwist Statali
6700,Organização de Aquisições do Estado
6707,Organizácia štátneho nákupu
6714,Abd El Illah
16847,Abdellah Ahmed
6713,Ahmed Deghdegh
16848,Said
16846,Abdellillah
6715,Yahia Djouadi
6716,Yahia Abou Ammar
6717,Abou Ala
6718,Salah Eddine Gasmi
6720,Bounouadher
6719,Abou Mohamed Salah
6721,Amor Mohamed Ghedeir
6722,Abdelhamid Abou Zeid
6723,Youcef Adel
6724,Abou Abdellah
16353,Abid Hammadou
6825,Khalifa Turki bin Muhammad bin al-Suaiy
18714,Abu Mohammed al-Qatari
18713,Katrina
6821,Khalifa Muhammad Turki Al-Subaiy
6822,Khalifa Mohd Turki Alsubaie
6823,Khalifa Mohd Turki al-Subaie
6824,Khalifa Al-Subayi
6855,Abdelrahman
6854,Redouane El Habhab
6875,Talha
6874,Adem Yilmaz
17552,Muhammad Ashraf Manshah
17553,Muhammad Ashraf Munsha
6977,Haji M. Ashraf
6976,Haji Muhammad Ashraf
6980,Abu Abd al-Aziz
6981,Abu Abdul Aziz
6982,Shaykh Sahib
7000,Abu Abd al-‘Aziz
7001,Abu Abd al-Aziz
6978,Mahmoud Mohammad Ahmed Bahaziq
6979,Mahmoud - Bahaziq
6984,Zakir Rehman Lakvi
6989,Chachajee
6988,Abu Waheed Irshad Ahmad Arshad
6987,Zakir Rehman
6986,Kaki Ur-Rehman
6983,Zaki-ur-Rehman Lakhvi
6985,Zaki Ur-Rehman Lakvi
6995,Hafiz Mohammad Sayeed
6994,Hafez Mohammad Saeed
6997,Tata Mohammad Syeed
6998,Mohammad Sayed
6999,Hafiz Ji
6996,Hafiz Mohammad Sayid
6993,Hafiz Mohammad Sahib
6992,Hafiz Saeed
6991,Hafiz Muhammad
7478,Muhammad Saeed
6990,Hafiz Muhammad Saeed
7005,Callixte Mbarushimana
7007,Pacifique Ntawunguka
7011,Pacifique Ntawungula
7018,полковник Omega
7019,Kolonel Omega
7008,Colonel Omega
8431,plukovník Omega
7009,Nzeri
7010,Israel
7020,pulkvedis Omega
7012,Stanislas Nzeyimana
7013,Deogratias Bigaruka Izabayo
7014,Bigaruka
7015,Bigurura
7016,Izabayo Deo
8389,Jules Mateso Mlamba
7105,Yu-ro Han
7111,Sok-hwa Hwang
7136,Hong-sop Ri
7135,Je-son Ri
7220,Che son Ri
7134,Ho-jin Yun
7221,Ho-chin Yun
7133,General Bureau of Atomic Energy
7222,GBAE
7223,General Department of Atomic Energy
7224,GDAE
7138,Korea Mining Development Trading Corporation
7139,CHANGGWANG SINYONG CORPORATION
7140,EXTERNAL TECHNOLOGY GENERAL CORPORATION
7141,DPRKN MINING DEVELOPMENT TRADING COOPERATION
7142,‘KOMID’
7143,Korea Ryonbong General Corporation
7144,KOREA YONBONG GENERAL CORPORATION
7145,LYON-GAKSAN GENERAL TRADING CORPORATION
7146,Tanchon Commercial Bank
7147,CHANGGWANG CREDIT BANK
7148,KOREA CHANGGWANG CREDIT BANK
7217,Hong Kong Electronics
7225,HONG KONG ELECTRONICS KISH CO
7197,Korea Hyoksin Trading Corporation
7198,KOREA HYOKSIN EXPORT AND IMPORT CORPORATION
7202,Mohammad Arif Qasmani
7199,Arif Qasmani
7200,Muhammad Arif Qasmani
7201,Muhammad 'Arif Qasmani
7206,Baba
7203,Arif Umer
7204,Qasmani Baba
7205,Memon Baba
7207,Mohammed Yahya Mujahid
7219,Mohammad Yahya Aziz
7208,Fazeel-A-Tul Shaykh Abu Mohammed Ameen Al-Peshawari
7211,Abu Mohammad Aminullah Peshawari
7212,Abu Mohammad Amin Bishawri
7213,Abu Mohammad Shaykh Aminullah Al- Bishauri
7214,Shaykh Abu Mohammed Ameen al-Peshawari
7216,Shaykh Aminullah Al-Peshawari
7209,Shaykh Aminullah
7210,Sheik Aminullah
7226,Korean Tangun Trading Corporation
7227,Namchongang Trading Corporation
7228,NCG
107997,Namhung Trading Corporation
113146,Korea Tearyonggang Trading Corporation
113147,Korea Daeryonggang Trading Corporation
113148,NAM CHONG GAN TRADING CORPORATION
113151,NAMCHONGANG TRADING
113149,NOMCHONGANG TRADING CO.
113150,NAM CHON GANG CORPORATION
7484,Moussa Dadis CAMARA
7646,Al-Qaid a de l’organisation du Djihad dans la péninsule arabique
7645,Al-Qaida dans la péninsule arabique
7648,"Al-Qaida of Jihad Organization på Den Arabiske Halvø,"
7649,Al-Qaida στην Αραβική Χερσόνησο
7650,Al-Qaida της οργάνωσης Jihad στην Αραβική Χερσόνησο
7651,Al-Qaeda en la península arábiga
7652,Al-Qa‘ida van het Arabisch Schiereiland
7653,Al-Qa‘ida van de Jihad-organisatie van het Arabisch Schiereiland
7654,Al-Qaida fil-Peniżola Għarbija
7655,"Al-Qaida tal-Jihad Organization fil-Peniżola Għarbija,"
7656,Al-Kaida na Półwyspie Arabskim
7657,"Organizacja dżihadu na Półwyspie arabskim Al-Kaida,"
7658,Al-Kaida z Arabskega polotoka
7659,"Al-Kaida organizacije Džihad z Arabskega polotoka,"
7660,Al-Qaida din Peninsula Arabia
7661,Al-Qaida of Jihad Organization din Peninsula Arabia
7662,AQY
7663,AQPA
7664,organisation Al-Qaida dans la péninsule arabique
7665,Al-Qaida dans la péninsule sud-arabique
7666,Al-Qaida au Yémen
7667,Al-Qaida Organization på Den Arabiske Halvø
7668,Al-Qaida i den sydlige del af Den Arabiske Halvø
7669,Al-Qaida i Yemen
7670,οργάνωση Al-Qaida στην Αραβική Χερσόνησο
7671,Al-Qaida στην Νότια Αραβική Χερσόνησο
7672,Al-Qaida στην Υεμένη
7673,Al-Qa'ida-organisatie van het Arabisch Schiereiland
7674,Al-Qa'ida van het zuidelijk Arabisch Schiereiland
7675,Al-Qa'ida Jemen
7676,Al-Qaida Organization fil-Peniżola Għarbija
7677,Al-Qaida fil-Peniżola t'Isfel Għarbija
7678,Al-Qaida fil-Jemen
7679,Organizacja na Półwyspie Arabskim Al-Kaida
7680,Al-Kaida w południowej części Półwyspu Arabskiego
7681,Al-Kaida w Jemenie
7682,organizacija Al-Kaida z Arabskega polotoka
7683,Al-Kaida z južnega dela Arabskega polotoka
7684,Al-Qaida iz Jemna
7685,Organizația Al-Qaida din Peninsula Arabia
7686,Al-Qaida din Peninsula Arabia de Sud
7687,Al-Qaida din Yemen
16466,Ansar al-Shari’a
16467,AAS
7647,Al-Qaida på Den Arabiske Halvø
7644,Al-Qaida in Yemen
7486,Al-Qaida in the Arabian Peninsula
7487,AQAP
7640,Al-Qaida of Jihad Organization in the Arabian Peninsula
7641,Tanzim Qa'idat al-Jihad fi Jazirat al-Arabm
7642,Al-Qaida Organization in the Arabian Peninsula
7643,Al-Qaida in the South Arabian Peninsula
7769,Muthana Haris al-Dari
7768,Muthanna Hareth al-Dari
7771,Dr. Muthanna Harith al-Dari al-Zowbai
7770,Muthanna al-Dari
7494,Muthanna Harith Al-Dari
7759,Muthanna Al Dari
7767,Muthanna Harith Sulayman Al-Dari al-Zawba’i
7761,Muthanna Harith Sulayman Al-Dari
7762,Muthanna Harith Sulayman Al-Dhari
7763,Muthanna Hareth Al-Dhari
7764,Muthana Haris Al-Dhari
7765,Doctor Muthanna Harith Sulayman Al Dari Al-Zawba’
7766,Muthanna Harith Sulayman Al-Dari Al-Zobai
7760,Muthana Harith Al Dari
7514,Jean-Claude PIVI
7577,Coplan PIVI
9463,Coplan
7524,Moussa Tiégboro CAMARA
7526,Abdoulaye Chérif DIABY
7535,Toumba DIAKITÉ
7534,Aboubacar Chérif DIAKITÉ
7596,Yong RYOM
15987,Chi-bu CHON
7582,Chi Bu CHON
7585,Chol-hae HYON
112433,Chol Hae HYON
7587,Tong-un KIM
112458,Tong Un KIM
7590,Kuk-Ryol O
112437,Kuk Ryol O
7591,Se-bong PAEK
112438,Se Bong PAEK
7592,Jae-gyong PAK
7593,Chae-Kyong PAK
112439,Jae Gyong PAK
7604,Hassan Dahir Aweys
7797,Sheikh Hassan Dahir Aweys Ali
7808,Sheikh Hassan
7798,Hassan Dahir Awes
7799,Shaykh Hassan Dahir Awes
7800,Hassen Dahir Aweyes
7801,Ahmed Dahir Aweys
7802,Sheikh Aweys
7803,Sheikh Hassan Dahir Aweys
7804,Aweys Hassan Dahir
7805,Mohammed Hassan Ibrahim
7806,Hassan Tahir Oais
7807,Hassan Tahir Uways
7597,Hassan Abdullah Hersi Al-Turki
7809,Hassan - Al-Turki
7810,Hassan Turki
7811,Hassan Abdillahi Hersi Turki
7812,Sheikh Hassan Turki
7814,Xasan Cabdulle Xirsi
7813,Xasan Cabdilaahi Xirsi
7598,Yongbyon Nuclear Research Centre
7599,Korea Pugang Mining and Machinery Corporation ltd
7600,Korean Ryengwang Trading Corporation
7602,Sobaeksu United Corp.
7601,Sobaeku United Corp.
7603,Sang-Kuk SO
112440,Sang Kuk SO
7815,Ahmed Abdi aw-Mohamed
7816,Muktar Abdirahman Abu Zubeyr
